product success mcic calc_mcic percent game_percent offer puo cop co co1 co2 mid fo
org 1 58 58 31.1 31 570138 56.065 1.307 744315 744000 626361 0 1
equ 1 48 48 31.1 31 1006288 98.945 1.252 1258061 1250000 1153244 2 1
ore 1 68 68 32.5 32 307280 28.914 1.364 418669 418000 374320 2 1
org 1 58 58 32.5 32 599883 56.447 1.307 783147 783000 710196 2 1
equ 1 48 48 32.5 32 1057614 99.520 1.252 1322229 1320000 1140876 0 1
ore 1 68 68 33.1 33 313975 29.008 1.364 427790 427000 371651 1 1
org 1 58 58 33.1 33 612719 56.611 1.307 799904 799000 725013 2 1
equ 1 48 48 33.1 33 1079789 99.766 1.252 1349952 1340000 1163699 0 1
ore 1 68 68 34.1 34 325228 29.167 1.364 443123 443000 364115 0 1
org 1 58 58 34.1 34 634277 56.884 1.307 828048 828000 696870 0 1
equ 1 48 48 34.1 34 1116998 100.178 1.252 1396470 1390000 1281355 2 1
ore 1 68 68 35.9 35 345759 29.452 1.364 471096 471000 387108 0 1
org 1 58 58 35.9 35 673559 57.376 1.307 879331 879000 797335 2 1
equ 1 48 48 35.9 35 1184700 100.919 1.252 1481111 1480000 1361890 2 1
ore 1 68 68 36.8 36 356132 29.595 1.364 485229 485000 434106 2 1
org 1 58 58 36.8 36 693384 57.622 1.307 905212 905000 761786 0 1
equ 1 48 48 36.8 36 1218820 101.288 1.252 1523768 1520000 1370338 1 1
ore 1 68 68 37.6 37 365447 29.722 1.364 497921 497000 432576 1 1
org 1 58 58 37.6 37 711172 57.841 1.307 928435 928000 781297 0 1
equ 1 48 48 37.6 37 1249409 101.618 1.252 1562011 1560000 1405426 1 1
ore 1 68 68 38.4 38 374793 29.848 1.364 510655 510000 443752 1 1
org 1 58 58 38.4 38 729007 58.059 1.307 951718 951000 800850 0 1
equ 1 48 48 38.4 38 1280053 101.946 1.252 1600322 1600000 1440550 1 1
ore 1 68 68 39.4 39 386595 30.007 1.364 526735 526000 470995 2 1
org 1 58 58 39.4 39 751512 58.332 1.307 981098 981000 825669 0 1
equ 1 48 48 39.4 39 1318688 102.357 1.252 1648623 1640000 1512235 2 1
ore 1 68 68 40.8 40 403299 30.229 1.364 549494 549000 491481 2 1
org 1 58 58 40.8 40 783333 58.715 1.307 1022641 1020000 926150 2 1
equ 1 48 48 40.8 40 1373253 102.933 1.252 1716840 1710000 1575874 2 1
ore 1 68 68 41.4 41 410510 30.324 1.364 559319 559000 486191 1 1
org 1 58 58 41.4 41 797058 58.878 1.307 1040559 1040000 943443 2 1
equ 1 48 48 41.4 41 1396766 103.180 1.252 1746236 1740000 1506258 0 1
ore 1 68 68 42.5 42 423851 30.498 1.364 577496 577000 501931 1 1
org 1 58 58 42.5 42 822435 59.179 1.307 1073688 1070000 971920 2 1
equ 1 48 48 42.5 42 1440203 103.633 1.252 1800541 1800000 1620711 1 1
ore 1 68 68 43.2 43 432403 30.609 1.364 589149 589000 527141 2 1
org 1 58 58 43.2 43 838689 59.371 1.307 1094908 1090000 966350 1 1
equ 1 48 48 43.2 43 1468004 103.921 1.252 1835298 1830000 1685609 2 1
ore 1 68 68 44.6 44 449659 30.831 1.364 612660 612000 503349 0 1
org 1 58 58 44.6 44 871462 59.753 1.307 1137693 1130000 956303 0 1
equ 1 48 48 44.6 44 1524001 104.497 1.252 1905306 1900000 1643683 0 1
ore 1 68 68 45.1 45 455849 30.910 1.364 621094 621000 555758 2 1
org 1 58 58 45.1 45 883210 59.889 1.307 1153030 1150000 1018460 1 1
equ 1 48 48 45.1 45 1544057 104.702 1.252 1930380 1930000 1666027 0 1
ore 1 68 68 46.3 46 470880 31.100 1.364 641574 641000 573843 2 1
org 1 58 58 46.3 46 911718 60.218 1.307 1190247 1190000 1079363 2 1
equ 1 48 48 46.3 46 1592689 105.196 1.252 1991179 1990000 1792091 1 1
ore 1 68 68 47.6 47 487304 31.306 1.364 663951 663000 545451 0 1
org 1 58 58 47.6 47 942837 60.573 1.307 1230873 1230000 1035759 0 1
equ 1 48 48 47.6 47 1645717 105.730 1.252 2057475 2050000 1774705 0 1
ore 1 68 68 48.2 48 494937 31.401 1.364 674351 674000 586199 1 1
org 1 58 58 48.2 48 957291 60.736 1.307 1249743 1240000 1101426 1 1
equ 1 48 48 48.2 48 1670326 105.977 1.252 2088241 2080000 1876819 1 1
ore 1 68 68 49.5 49 511616 31.607 1.364 697076 697000 606063 1 1
org 1 58 58 49.5 49 988851 61.091 1.307 1290944 1290000 1170338 2 1
equ 1 48 48 49.5 49 1724018 106.511 1.252 2155367 2150000 1979999 2 1
ore 1 68 68 50.3 50 521985 31.734 1.364 711204 711000 618297 1 1
org 1 58 58 50.3 50 1008458 61.310 1.307 1316541 1310000 1161714 1 1
equ 1 48 48 50.3 50 1757345 106.841 1.252 2197032 2190000 1895220 0 1
ore 1 68 68 51.1 51 532381 31.860 1.364 725369 725000 630550 1 1
org 1 58 58 51.1 51 1028103 61.528 1.307 1342188 1340000 1129241 0 1
equ 1 48 48 51.1 51 1790715 107.169 1.252 2238751 2230000 2055018 2 1
ore 1 68 68 52.2 52 546829 32.035 1.364 745054 745000 612241 0 1
org 1 58 58 52.2 52 1055388 61.829 1.307 1377809 1370000 1215410 1 1
equ 1 48 48 52.2 52 1837025 107.622 1.252 2296648 2290000 2065034 1 1
ore 1 68 68 53.3 53 561402 32.209 1.364 764910 764000 664721 1 1
org 1 58 58 53.3 53 1082888 62.130 1.307 1413710 1410000 1189200 0 1
equ 1 48 48 53.3 53 1883661 108.075 1.252 2354952 2350000 2031814 0 1
ore 1 68 68 54.8 54 581440 32.447 1.364 792212 792000 650967 0 1
org 1 58 58 54.8 54 1120668 62.539 1.307 1463032 1460000 1230812 0 1
equ 1 48 48 54.8 54 1947661 108.691 1.252 2434965 2430000 2190183 1 1
ore 1 68 68 55.5 55 590884 32.558 1.364 805079 805000 661561 0 1
org 1 58 58 55.5 55 1138462 62.731 1.307 1486262 1480000 1311904 1 1
equ 1 48 48 55.5 55 1977779 108.979 1.252 2472619 2470000 2224961 1 1
ore 1 68 68 56.3 56 601752 32.685 1.364 819887 819000 733254 2 1
org 1 58 58 56.3 56 1158927 62.949 1.307 1512979 1510000 1336781 1 1
equ 1 48 48 56.3 56 2012398 109.309 1.252 2515899 2510000 2170592 0 1
ore 1 68 68 57.5 57 618136 32.875 1.364 842210 842000 732201 1 1
org 1 58 58 57.5 57 1189761 63.277 1.307 1553232 1550000 1407069 2 1
equ 1 48 48 57.5 57 2064517 109.802 1.252 2581059 2580000 2227521 0 1
ore 1 68 68 58.2 58 627776 32.986 1.364 855344 855000 765256 2 1
org 1 58 58 58.2 58 1207893 63.468 1.307 1576904 1570000 1391815 1 1
equ 1 48 48 58.2 58 2095143 110.090 1.252 2619347 2610000 2259381 0 1
ore 1 68 68 59.5 59 645802 33.191 1.364 879905 879000 786954 2 1
org 1 58 58 59.5 59 1241775 63.823 1.307 1621137 1620000 1433127 1 1
equ 1 48 48 59.5 59 2152331 110.624 1.252 2690844 2690000 2422085 1 1
ore 1 68 68 60.9 60 665423 33.413 1.364 906638 906000 744927 0 1
org 1 58 58 60.9 60 1278626 64.206 1.307 1669246 1660000 1509267 2 1
equ 1 48 48 60.9 60 2214469 111.200 1.252 2768529 2760000 2489130 1 1
ore 1 68 68 61.3 61 671073 33.477 1.364 914336 914000 751304 0 1
org 1 58 58 61.3 61 1289231 64.315 1.307 1683091 1680000 1487166 1 1
equ 1 48 48 61.3 61 2232339 111.365 1.252 2790870 2790000 2408634 0 1
ore 1 68 68 62.7 62 690912 33.698 1.364 941367 941000 773510 0 1
org 1 58 58 62.7 62 1326451 64.697 1.307 1731681 1730000 1457111 0 1
equ 1 48 48 62.7 62 2295017 111.940 1.252 2869230 2860000 2579523 1 1
ore 1 68 68 63.8 63 706683 33.873 1.364 962855 962000 861207 2 1
org 1 58 58 63.8 63 1356017 64.998 1.307 1770280 1770000 1605399 2 1
equ 1 48 48 63.8 63 2344761 112.392 1.252 2931420 2930000 2529860 0 1
ore 1 68 68 64.3 64 713909 33.952 1.364 972701 972000 845472 1 1
org 1 58 58 64.3 64 1369558 65.135 1.307 1787957 1780000 1503520 0 1
equ 1 48 48 64.3 64 2367531 112.599 1.252 2959887 2950000 2717809 2 1
ore 1 68 68 65.1 65 725463 34.079 1.364 988443 988000 884314 2 1
org 1 58 58 65.1 65 1391200 65.353 1.307 1816211 1810000 1603695 1 1
equ 1 48 48 65.1 65 2403907 112.927 1.252 3005364 3000000 2761895 2 1
ore 1 68 68 66.3 66 742985 34.269 1.364 1012317 1010000 831500 0 1
org 1 58 58 66.3 66 1424002 65.681 1.307 1859034 1850000 1681499 2 1
equ 1 48 48 66.3 66 2459004 113.421 1.252 3074246 3070000 2652727 0 1
ore 1 68 68 67.7 67 763548 34.490 1.364 1040334 1040000 904421 1 1
org 1 58 58 67.7 67 1462471 66.063 1.307 1909255 1900000 1684814 1 1
equ 1 48 48 67.7 67 2523561 113.996 1.252 3154955 3150000 2838349 1 1
ore 1 68 68 68.8 68 779890 34.665 1.364 1062600 1060000 922906 1 1
org 1 58 58 68.8 68 1493020 66.364 1.307 1949137 1940000 1763167 2 1
equ 1 48 48 68.8 68 2574786 114.449 1.252 3218997 3210000 2776980 0 1
ore 1 68 68 69.4 69 788839 34.760 1.364 1074793 1070000 932660 1 1
org 1 58 58 69.4 69 1509743 66.528 1.307 1970969 1970000 1658603 0 1
equ 1 48 48 69.4 69 2602813 114.695 1.252 3254036 3250000 2807932 0 1
ore 1 68 68 70.2 70 800861 34.887 1.364 1091173 1090000 896482 0 1
org 1 58 58 70.2 70 1532198 66.746 1.307 2000284 2000000 1813997 2 1
equ 1 48 48 70.2 70 2640427 115.025 1.252 3301061 3300000 2848944 0 1
ore 1 68 68 71.4 71 818971 35.077 1.364 1115847 1110000 967950 1 1
org 1 58 58 71.4 71 1566009 67.074 1.307 2044424 2040000 1806182 1 1
equ 1 48 48 71.4 71 2697028 115.518 1.252 3371824 3370000 2909911 0 1
ore 1 68 68 72.4 72 834193 35.235 1.364 1136587 1130000 985697 1 1
org 1 58 58 72.4 72 1594410 67.347 1.307 2081502 2080000 1751545 0 1
equ 1 48 48 72.4 72 2744539 115.929 1.252 3431222 3430000 3088458 1 1
ore 1 68 68 73.6 73 852624 35.426 1.364 1161700 1160000 1009418 1 1
org 1 58 58 73.6 73 1628779 67.675 1.307 2126370 2120000 1788563 0 1
equ 1 48 48 73.6 73 2801995 116.423 1.252 3503054 3500000 3220863 2 1
ore 1 68 68 74.6 74 868073 35.584 1.364 1182749 1180000 1057032 2 1
org 1 58 58 74.6 74 1657574 67.949 1.307 2163962 2160000 1820568 0 1
equ 1 48 48 74.6 74 2850098 116.835 1.252 3563192 3560000 3206523 1 1
ore 1 68 68 75.8 75 886731 35.774 1.364 1208170 1200000 1047324 1 1
org 1 58 58 75.8 75 1692327 68.276 1.307 2209332 2200000 1950140 1 1
equ 1 48 48 75.8 75 2908118 117.328 1.252 3635729 3630000 3341574 2 1
ore 1 68 68 76.7 76 900821 35.916 1.364 1227368 1220000 1064329 1 1
org 1 58 58 76.7 76 1718561 68.522 1.307 2243581 2240000 2033000 2 1
equ 1 48 48 76.7 76 2951886 117.697 1.252 3690447 3690000 3185106 0 1
ore 1 68 68 77.8 77 918189 36.091 1.364 1251032 1250000 1087347 1 1
org 1 58 58 77.8 77 1750880 68.822 1.307 2285773 2280000 2019093 1 1
equ 1 48 48 77.8 77 3005776 118.150 1.252 3757821 3750000 3452840 2 1
ore 1 68 68 78.4 78 927698 36.186 1.364 1263988 1260000 1129103 2 1
org 1 58 58 78.4 78 1768567 68.986 1.307 2308864 2300000 2038334 1 1
equ 1 48 48 78.4 78 3035253 118.397 1.252 3794673 3790000 3488308 2 1
ore 1 68 68 79.4 79 943645 36.344 1.364 1285716 1280000 1147676 2 1
org 1 58 58 79.4 79 1798219 69.259 1.307 2347574 2340000 2073058 1 1
equ 1 48 48 79.4 79 3084647 118.808 1.252 3856425 3850000 3544241 2 1
ore 1 68 68 80.5 80 961321 36.519 1.364 1309799 1300000 1074751 0 1
org 1 58 58 80.5 80 1831069 69.560 1.307 2390460 2390000 2011721 0 1
equ 1 48 48 80.5 80 3139337 119.261 1.252 3924799 3920000 3386747 0 1
ore 1 68 68 81.6 81 979122 36.693 1.364 1334053 1330000 1158368 1 1
org 1 58 58 81.6 81 1864136 69.861 1.307 2433629 2430000 2047569 0 1
equ 1 48 48 81.6 81 3194352 119.713 1.252 3993578 3990000 3671823 2 1
ore 1 68 68 82.6 82 995401 36.852 1.364 1356233 1350000 1210517 2 1
org 1 58 58 82.6 82 1894360 70.134 1.307 2473086 2470000 2080858 0 1
equ 1 48 48 82.6 82 3244607 120.125 1.252 4056407 4050000 3728209 2 1
ore 1 68 68 83.5 83 1010125 36.994 1.364 1376295 1370000 1194233 1 1
org 1 58 58 83.5 83 1921686 70.380 1.307 2508761 2500000 2215141 1 1
equ 1 48 48 83.5 83 3290020 120.494 1.252 4113183 4110000 3701649 1 1
ore 1 68 68 84.7 84 1029888 37.184 1.364 1403222 1400000 1218828 1 1
org 1 58 58 84.7 84 1958345 70.707 1.307 2556619 2550000 2258278 1 1
equ 1 48 48 84.7 84 3350909 120.987 1.252 4189306 4180000 3767877 1 1
ore 1 68 68 85.1 85 1036525 37.247 1.364 1412265 1410000 1160163 0 1
org 1 58 58 85.1 85 1970653 70.817 1.307 2572687 2570000 2331928 2 1
equ 1 48 48 85.1 85 3371344 121.152 1.252 4214854 4210000 3637081 0 1
ore 1 68 68 86.7 86 1063191 37.501 1.364 1448597 1440000 1291978 2 1
org 1 58 58 86.7 86 2020078 71.253 1.307 2637211 2630000 2218355 0 1
equ 1 48 48 86.7 86 3453355 121.810 1.252 4317384 4310000 3725213 0 1
ore 1 68 68 87.3 87 1073303 37.596 1.364 1462375 1460000 1307454 2 1
org 1 58 58 87.3 87 2038813 71.418 1.307 2661670 2660000 2353056 1 1
equ 1 48 48 87.3 87 3484425 122.058 1.252 4356228 4350000 4004095 2 1
ore 1 68 68 88.9 88 1100334 37.850 1.364 1499205 1490000 1230491 0 1
org 1 58 58 88.9 88 2088867 71.855 1.307 2727015 2720000 2408808 1 1
equ 1 48 48 88.9 88 3567383 122.715 1.252 4459942 4450000 3847885 0 1
ore 1 68 68 89.2 89 1105428 37.897 1.364 1506145 1500000 1344715 2 1
org 1 58 58 89.2 89 2098297 71.937 1.307 2739326 2730000 2479729 2 1
equ 1 48 48 89.2 89 3583004 122.839 1.252 4479471 4470000 4029032 1 1
ore 1 68 68 90.7 90 1131040 38.135 1.364 1541042 1540000 1266184 0 1
org 1 58 58 90.7 90 2145687 72.346 1.307 2801194 2800000 2539921 2 1
equ 1 48 48 90.7 90 3661473 123.455 1.252 4577573 4570000 3949750 0 1
ore 1 68 68 91.6 91 1146571 38.278 1.364 1562202 1560000 1283385 0 1
org 1 58 58 91.6 91 2174412 72.593 1.307 2838694 2830000 2506924 1 1
equ 1 48 48 91.6 91 3709006 123.826 1.252 4636999 4630000 4261987 2 1
ore 1 68 68 92.7 92 1165586 38.451 1.364 1588110 1580000 1377699 1 1
org 1 58 58 92.7 92 2209564 72.893 1.307 2884585 2880000 2613851 2 1
equ 1 48 48 92.7 92 3767146 124.278 1.252 4709685 4700000 4063472 0 1
ore 1 68 68 93.6 93 1181304 38.594 1.364 1609526 1600000 1395775 1 1
org 1 58 58 93.6 93 2238611 73.139 1.307 2922506 2920000 2459176 0 1
equ 1 48 48 93.6 93 3815164 124.649 1.252 4769718 4760000 4290231 1 1
ore 1 68 68 94.6 94 1198826 38.753 1.364 1633400 1630000 1418893 1 1
org 1 58 58 94.6 94 2270978 73.412 1.307 2964761 2960000 2686476 2 1
equ 1 48 48 94.6 94 3868647 125.060 1.252 4836582 4830000 4445790 2 1
ore 1 68 68 95.6 95 1216452 38.911 1.364 1657415 1650000 1360788 0 1
org 1 58 58 95.6 95 2303524 73.685 1.307 3007250 3000000 2529771 0 1
equ 1 48 48 95.6 95 3922399 125.471 1.252 4903783 4900000 4509001 2 1
ore 1 68 68 96.4 96 1230595 39.038 1.364 1676685 1670000 1497057 2 1
org 1 58 58 96.4 96 2329630 73.903 1.307 3041331 3040000 2559355 0 1
equ 1 48 48 96.4 96 3965494 125.799 1.252 4957660 4950000 4460197 1 1
ore 1 68 68 97.5 97 1250210 39.212 1.364 1703411 1700000 1479765 1 1
org 1 58 58 97.5 97 2365824 74.204 1.307 3088583 3080000 2796858 2 1
equ 1 48 48 97.5 97 4025218 126.252 1.252 5032327 5030000 4342994 0 1
ore 1 68 68 98.6 98 1269951 39.387 1.364 1730308 1730000 1421834 0 1
org 1 58 58 98.6 98 2402235 74.505 1.307 3136117 3130000 2841204 2 1
equ 1 48 48 98.6 98 4085267 126.705 1.252 5107400 5100000 4595097 1 1
ore 1 68 68 99.9 99 1293418 39.593 1.364 1762282 1760000 1575880 2 1
org 1 58 58 99.9 99 2445498 74.860 1.307 3192597 3190000 2686465 0 1
equ 1 48 48 99.9 99 4156578 127.239 1.252 5196553 5190000 4776932 2 1
ore 1 68 68 100 100 1295247 39.609 1.364 1764774 1760000 1449434 0 1
org 1 58 58 100 100 2448870 74.887 1.307 3196999 3190000 2689501 0 1
equ 1 48 48 100 100 4162134 127.281 1.252 5203499 5200000 4683073 1 1
ore 1 69 69 0.6 0 4672 23.835 1.370 6393 6390 5548 1 1
org 1 59 59 0.6 0 9347 47.687 1.313 12258 12200 11069 2 1
equ 1 49 49 0.6 0 16918 86.315 1.257 21235 21200 19074 1 1
ore 1 69 69 1.9 1 14932 24.044 1.370 20434 20400 17722 1 1
org 1 59 59 1.9 1 29838 48.047 1.313 39132 39100 32842 0 1
equ 1 49 49 1.9 1 53941 86.860 1.257 67706 67700 58301 0 1
ore 1 69 69 2.5 2 19724 24.140 1.370 26992 26900 22112 0 1
org 1 59 59 2.5 2 39391 48.213 1.313 51661 51600 43353 0 1
equ 1 49 49 2.5 2 71172 87.112 1.257 89335 89300 82053 2 1
ore 1 69 69 3.3 3 26188 24.269 1.370 35838 35800 32008 2 1
org 1 59 59 3.3 3 52263 48.435 1.313 68542 68500 57523 0 1
equ 1 49 49 3.3 3 94358 87.448 1.257 118438 118000 101926 0 1
ore 1 69 69 4.3 4 34350 24.430 1.370 47007 47000 42004 2 1
org 1 59 59 4.3 4 68492 48.713 1.313 89827 89800 75391 0 1
equ 1 49 49 4.3 4 123543 87.867 1.257 155071 155000 142427 2 1
ore 1 69 69 5.4 5 43432 24.606 1.370 59436 59400 51575 1 1
org 1 59 59 5.4 5 86518 49.017 1.313 113468 113000 102521 2 1
equ 1 49 49 5.4 5 155901 88.328 1.257 195686 195000 168411 0 1
ore 1 69 69 6.6 6 53519 24.799 1.370 73240 73200 63555 1 1
org 1 59 59 6.6 6 106503 49.351 1.313 139678 139000 123025 1 1
equ 1 49 49 6.6 6 191702 88.832 1.257 240624 240000 207117 0 1
ore 1 69 69 7.5 7 61164 24.943 1.370 83702 83700 72654 1 1
org 1 59 59 7.5 7 121624 49.600 1.313 159509 159000 140592 1 1
equ 1 49 49 7.5 7 218744 89.209 1.257 274567 274000 251961 2 1
ore 1 69 69 8.7 8 71490 25.136 1.370 97834 97800 80193 0 1
org 1 59 59 8.7 8 142015 49.933 1.313 186252 186000 168541 2 1
equ 1 49 49 8.7 8 255144 89.712 1.257 320256 320000 287745 1 1
ore 1 69 69 9.1 9 74975 25.200 1.370 102603 102000 91386 2 1
org 1 59 59 9.1 9 148887 50.045 1.313 195265 195000 172243 1 1
equ 1 49 49 9.1 9 267396 89.880 1.257 335635 335000 288929 0 1
ore 1 69 69 10.4 10 86395 25.409 1.370 118231 118000 96883 0 1
org 1 59 59 10.4 10 171383 50.405 1.313 224768 224000 188540 0 1
equ 1 49 49 10.4 10 307449 90.425 1.257 385909 385000 332182 0 1
ore 1 69 69 11.3 11 94426 25.554 1.370 129221 129000 112075 1 1
org 1 59 59 11.3 11 187178 50.656 1.313 245483 245000 205970 0 1
equ 1 49 49 11.3 11 335523 90.803 1.257 421148 421000 362638 0 1
ore 1 69 69 12.9 12 108875 25.810 1.370 148995 148000 132647 2 1
org 1 59 59 12.9 12 215545 51.100 1.313 282687 282000 249243 1 1
equ 1 49 49 12.9 12 385843 91.474 1.257 484310 484000 444779 2 1
ore 1 69 69 13.8 13 117116 25.955 1.370 160273 160000 143092 2 1
org 1 59 59 13.8 13 231695 51.349 1.313 303867 303000 274741 2 1
equ 1 49 49 13.8 13 414438 91.851 1.257 520202 520000 447928 0 1
ore 1 69 69 14.7 14 125441 26.099 1.370 171666 171000 140616 0 1
org 1 59 59 14.7 14 247991 51.599 1.313 325240 325000 272947 0 1
equ 1 49 49 14.7 14 443254 92.228 1.257 556372 556000 510951 2 1
ore 1 69 69 15.4 15 131984 26.212 1.370 180620 180000 156537 1 1
org 1 59 59 15.4 15 260787 51.793 1.313 342022 342000 301866 1 1
equ 1 49 49 15.4 15 465854 92.522 1.257 584739 584000 503423 0 1
ore 1 69 69 16.8 16 145225 26.437 1.370 198740 198000 172218 1 1
org 1 59 59 16.8 16 286644 52.182 1.313 375933 375000 315390 0 1
equ 1 49 49 16.8 16 511456 93.109 1.257 641979 641000 589295 2 1
ore 1 69 69 17.7 17 153863 26.582 1.370 210561 210000 182547 1 1
org 1 59 59 17.7 17 303431 52.432 1.313 397949 397000 359898 2 1
equ 1 49 49 17.7 17 541113 93.487 1.257 679205 679000 610378 1 1
ore 1 69 69 18.9 18 165473 26.774 1.370 226449 226000 202142 2 1
org 1 59 59 18.9 18 326099 52.765 1.313 427678 427000 358864 0 1
equ 1 49 49 18.9 18 580868 93.990 1.257 729105 729000 627831 0 1
ore 1 69 69 19.3 19 169387 26.838 1.370 231806 231000 200893 1 1
org 1 59 59 19.3 19 333713 52.876 1.313 437664 437000 367247 0 1
equ 1 49 49 19.3 19 594241 94.158 1.257 745891 745000 684803 2 1
ore 1 69 69 20.8 20 184175 27.079 1.370 252043 252000 206607 0 1
org 1 59 59 20.8 20 362452 53.292 1.313 475355 475000 419420 1 1
equ 1 49 49 20.8 20 644654 94.787 1.257 809169 809000 743296 2 1
ore 1 69 69 21.5 21 191167 27.192 1.370 261612 261000 214356 0 1
org 1 59 59 21.5 21 376023 53.487 1.313 493154 493000 413899 0 1
equ 1 49 49 21.5 21 668425 95.080 1.257 839007 839000 754079 1 1
ore 1 69 69 22.6 22 202264 27.368 1.370 276798 276000 239947 1 1
org 1 59 59 22.6 22 397537 53.792 1.313 521369 521000 437546 0 1
equ 1 49 49 22.6 22 706066 95.542 1.257 886254 886000 763132 0 1
ore 1 69 69 23.5 23 211420 27.513 1.370 289328 289000 237124 0 1
org 1 59 59 23.5 23 415271 54.042 1.313 544627 544000 480460 1 1
equ 1 49 49 23.5 23 737053 95.919 1.257 925148 925000 796639 0 1
ore 1 69 69 24.9 24 225853 27.738 1.370 309079 309000 253356 0 1
org 1 59 59 24.9 24 443188 54.431 1.313 581241 581000 512921 1 1
equ 1 49 49 24.9 24 785768 96.506 1.257 986295 986000 886349 1 1
ore 1 69 69 25.4 25 231039 27.818 1.370 316176 316000 282468 2 1
org 1 59 59 25.4 25 453210 54.569 1.313 594384 594000 498831 0 1
equ 1 49 49 25.4 25 803235 96.716 1.257 1008220 1000000 867013 0 1
ore 1 69 69 26.6 26 243651 28.011 1.370 333436 333000 273264 0 1
org 1 59 59 26.6 26 477558 54.903 1.313 626317 626000 567023 2 1
equ 1 49 49 26.6 26 845629 97.220 1.257 1061433 1060000 953455 1 1
ore 1 69 69 27.9 27 257460 28.219 1.370 352334 352000 314699 2 1
org 1 59 59 27.9 27 504184 55.264 1.313 661237 661000 583528 1 1
equ 1 49 49 27.9 27 891920 97.765 1.257 1119537 1110000 1023757 2 1
ore 1 69 69 28.2 28 260670 28.268 1.370 356726 356000 292310 0 1
org 1 59 59 28.2 28 510367 55.347 1.313 669346 669000 590646 1 1
equ 1 49 49 28.2 28 902660 97.890 1.257 1133018 1130000 1017199 1 1
ore 1 69 69 29.6 29 275794 28.493 1.370 377424 377000 337074 2 1
org 1 59 59 29.6 29 539480 55.736 1.313 707528 707000 640459 2 1
equ 1 49 49 29.6 29 953180 98.478 1.257 1196431 1190000 1095948 2 1
ore 1 69 69 30.6 30 286719 28.653 1.370 392374 392000 340430 1 1
org 1 59 59 30.6 30 560483 56.013 1.313 735073 735000 665631 2 1
equ 1 49 49 30.6 30 989579 98.897 1.257 1242119 1240000 1115596 1 1
ore 1 69 69 31.6 31 297748 28.814 1.370 407468 407000 363901 2 1
org 1 59 59 31.6 31 581669 56.291 1.313 762858 762000 672985 1 1
equ 1 49 49 31.6 31 1026253 99.317 1.257 1288152 1280000 1154697 1 1
ore 1 69 69 32.7 32 309978 28.990 1.370 424204 424000 368125 1 1
org 1 59 59 32.7 32 605136 56.596 1.313 793635 793000 666031 0 1
equ 1 49 49 32.7 32 1066831 99.777 1.257 1339086 1330000 1151800 0 1
ore 1 69 69 33.5 33 318983 29.119 1.370 436528 436000 357760 0 1
org 1 59 59 33.5 33 622467 56.819 1.313 816365 816000 720400 1 1
equ 1 49 49 33.5 33 1096654 100.113 1.257 1376520 1370000 1261349 2 1
ore 1 69 69 34.6 34 331467 29.296 1.370 453612 453000 371751 0 1
org 1 59 59 34.6 34 646314 57.124 1.313 847640 847000 767286 2 1
equ 1 49 49 34.6 34 1137919 100.575 1.257 1428315 1420000 1228750 0 1
ore 1 69 69 35.9 35 346369 29.504 1.370 474005 474000 388569 0 1
org 1 59 59 35.9 35 674895 57.485 1.313 885124 885000 742899 0 1
equ 1 49 49 35.9 35 1187062 101.120 1.257 1490000 1490000 1339184 1 1
ore 1 69 69 36.8 36 356781 29.649 1.370 488254 488000 423698 1 1
org 1 59 59 36.8 36 694731 57.734 1.313 911139 911000 764732 0 1
equ 1 49 49 36.8 36 1221329 101.497 1.257 1533012 1530000 1319670 0 1
ore 1 69 69 37.8 37 368461 29.809 1.370 504238 504000 413313 0 1
org 1 59 59 37.8 37 717042 58.012 1.313 940400 940000 829861 1 1
equ 1 49 49 37.8 37 1259703 101.916 1.257 1581179 1580000 1420689 1 1
ore 1 69 69 38.5 38 376704 29.922 1.370 515519 515000 422516 0 1
org 1 59 59 38.5 38 732774 58.206 1.313 961033 961000 870278 2 1
equ 1 49 49 38.5 38 1286739 102.210 1.257 1615114 1610000 1449708 1 1
ore 1 69 69 39.6 39 389766 30.099 1.370 533394 533000 437189 0 1
org 1 59 59 39.6 39 757686 58.512 1.313 993705 993000 833946 0 1
equ 1 49 49 39.6 39 1329514 102.672 1.257 1668805 1660000 1528731 2 1
ore 1 69 69 40.7 40 402918 30.275 1.370 551393 551000 451943 0 1
